,Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking status,reservation year,total_nights,booking density,avg_price_per_night
177,INN00178,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,Offline,0,0,0,140.0,0,2018-05-20,Not_Canceled,2018,2,0.087,70.0
178,INN00179,1,1,2,5,Not Selected,0,Room_Type 1,37,Online,0,0,0,87.78,0,2017-10-24,Not_Canceled,2017,7,0.184,12.54
179,INN00180,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,Online,0,0,0,115.0,0,2018-07-21,Canceled,2018,2,0.007,57.5
180,INN00181,2,0,0,3,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,80.85,1,2017-09-09,Not_Canceled,2017,3,0.25,26.95
181,INN00182,2,0,1,3,Meal Plan 1,0,Room_Type 1,86,Online,0,0,0,82.45,1,2018-03-31,Not_Canceled,2018,4,0.046,20.612
182,INN00183,2,0,0,1,Not Selected,0,Room_Type 1,109,Online,0,0,0,108.0,0,2018-10-11,Canceled,2018,1,0.009,108.0
183,INN00184,2,0,1,1,Meal Plan 1,0,Room_Type 4,72,Online,0,0,0,96.3,1,2018-04-02,Not_Canceled,2018,2,0.027,48.15
184,INN00185,2,0,1,5,Meal Plan 1,0,Room_Type 1,196,Online,0,0,0,99.45,0,2018-08-22,Canceled,2018,6,0.03,16.575
185,INN00186,2,0,0,2,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,140.4,1,2018-05-13,Not_Canceled,2018,2,0.035,70.2
186,INN00187,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,Offline,0,0,0,72.25,0,2018-08-08,Not_Canceled,2018,4,0.021,18.062
187,INN00188,2,0,1,4,Meal Plan 1,0,Room_Type 4,126,Online,0,0,0,126.0,0,2018-08-15,Not_Canceled,2018,5,0.039,25.2
188,INN00189,2,0,2,3,Meal Plan 1,0,Room_Type 1,303,Online,0,0,0,78.0,0,2018-08-19,Canceled,2018,5,0.016,15.6
189,INN00190,1,0,2,2,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,146.6,1,2018-11-06,Not_Canceled,2018,4,0.049,36.65
190,INN00191,2,0,1,2,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,118.8,0,2018-10-10,Canceled,2018,3,0.055,39.6
191,INN00192,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,145.0,0,2018-10-06,Canceled,2018,1,0.062,145.0
192,INN00193,2,0,0,4,Meal Plan 1,0,Room_Type 1,86,Online,0,0,0,84.58,0,2018-04-06,Canceled,2018,4,0.046,21.145
193,INN00194,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,Online,0,0,0,130.0,0,2018-03-25,Canceled,2018,3,0.019,43.333
195,INN00196,2,0,1,2,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,101.52,0,2018-05-30,Not_Canceled,2018,3,0.032,33.84
196,INN00197,2,0,0,1,Meal Plan 1,0,Room_Type 1,87,Corporate,0,0,0,100.0,0,2017-09-11,Canceled,2017,1,0.011,100.0
197,INN00198,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,Offline,0,0,0,58.0,0,2018-03-20,Not_Canceled,2018,3,0.027,19.333
198,INN00199,2,0,0,4,Meal Plan 1,0,Room_Type 1,127,Offline,0,0,0,61.5,2,2018-03-23,Not_Canceled,2018,4,0.031,15.375
199,INN00200,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Online,0,0,0,107.0,0,2018-09-26,Canceled,2018,3,0.007,35.667
200,INN00201,2,0,1,4,Not Selected,0,Room_Type 1,156,Online,0,0,0,87.3,1,2018-08-24,Not_Canceled,2018,5,0.032,17.46
201,INN00202,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,76.5,1,2017-07-16,Canceled,2017,2,0.025,38.25
202,INN00203,2,0,2,2,Not Selected,0,Room_Type 1,211,Online,0,0,0,63.75,0,2018-12-16,Canceled,2018,4,0.019,15.938
203,INN00204,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,95.0,0,2018-05-13,Canceled,2018,3,0.011,31.667
204,INN00205,2,0,2,1,Meal Plan 1,0,Room_Type 1,58,Offline,0,0,0,75.0,1,2018-11-19,Not_Canceled,2018,3,0.051,25.0
205,INN00206,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,Online,0,0,0,70.0,0,2018-09-08,Canceled,2018,3,0.007,23.333
206,INN00207,2,0,1,3,Meal Plan 1,0,Room_Type 1,111,Online,0,0,0,101.58,1,2018-05-02,Not_Canceled,2018,4,0.036,25.395
207,INN00208,2,0,2,3,Meal Plan 1,0,Room_Type 1,34,Offline,0,0,0,85.0,0,2018-08-21,Not_Canceled,2018,5,0.143,17.0
208,INN00209,2,0,2,4,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,98.39,0,2018-12-03,Not_Canceled,2018,6,0.333,16.398
210,INN00211,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,106.07,1,2017-09-22,Not_Canceled,2017,3,0.429,35.357
211,INN00212,2,0,1,1,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,105.0,1,2018-07-18,Not_Canceled,2018,2,0.061,52.5
212,INN00213,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,145.0,2,2017-09-22,Not_Canceled,2017,1,0.2,145.0
213,INN00214,3,0,2,1,Meal Plan 1,0,Room_Type 1,195,Online,0,0,0,106.03,1,2018-08-13,Canceled,2018,3,0.015,35.343
214,INN00215,2,0,2,2,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,114.3,1,2018-08-13,Not_Canceled,2018,4,0.033,28.575
215,INN00216,1,0,1,1,Not Selected,0,Room_Type 1,13,Online,0,0,0,88.0,0,2018-12-05,Not_Canceled,2018,2,0.143,44.0
216,INN00217,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,89.25,2,2017-10-15,Not_Canceled,2017,2,0.033,44.625
217,INN00218,2,1,2,5,Meal Plan 1,0,Room_Type 4,78,Online,0,0,0,86.32,1,2018-03-20,Not_Canceled,2018,7,0.089,12.331
218,INN00219,2,0,0,3,Meal Plan 1,0,Room_Type 1,335,Offline,0,0,0,90.0,1,2018-10-13,Not_Canceled,2018,3,0.009,30.0
219,INN00220,2,0,2,5,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,55.96,0,2017-08-22,Not_Canceled,2017,7,0.067,7.994
220,INN00221,1,0,0,2,Not Selected,0,Room_Type 1,0,Online,0,0,0,109.0,1,2018-06-08,Not_Canceled,2018,2,2.0,54.5
221,INN00222,2,0,0,1,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,86.0,0,2018-03-01,Not_Canceled,2018,1,0.008,86.0
222,INN00223,2,0,1,5,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,118.95,0,2018-09-05,Not_Canceled,2018,6,0.105,19.825
223,INN00224,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,Offline,0,0,0,130.0,1,2018-06-10,Not_Canceled,2018,2,0.019,65.0
224,INN00225,2,0,1,3,Not Selected,0,Room_Type 1,70,Online,0,0,0,90.56,1,2018-04-14,Not_Canceled,2018,4,0.056,22.64
225,INN00226,2,0,0,2,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,87.3,1,2018-04-01,Not_Canceled,2018,2,0.026,43.65
226,INN00227,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,Online,0,0,0,177.65,1,2018-05-27,Canceled,2018,4,0.028,44.412
227,INN00228,1,2,2,2,Meal Plan 1,0,Room_Type 6,4,Online,0,0,0,200.75,2,2017-09-19,Not_Canceled,2017,4,0.8,50.188
228,INN00229,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,127.0,1,2018-03-18,Not_Canceled,2018,2,0.125,63.5
229,INN00230,1,0,1,2,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,72.9,0,2018-02-05,Canceled,2018,3,0.091,24.3
230,INN00231,3,0,1,1,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,159.3,0,2018-05-07,Canceled,2018,2,0.04,79.65
231,INN00232,2,1,1,3,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,135.15,1,2018-05-12,Not_Canceled,2018,4,0.051,33.788
232,INN00233,1,0,0,2,Meal Plan 1,0,Room_Type 1,22,Offline,0,0,0,90.0,0,2018-10-28,Not_Canceled,2018,2,0.087,45.0
233,INN00234,2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,114.0,0,2017-10-18,Not_Canceled,2017,1,1.0,114.0
234,INN00235,2,1,0,1,Meal Plan 1,1,Room_Type 1,58,Online,0,0,0,125.1,1,2018-06-21,Not_Canceled,2018,1,0.017,125.1
236,INN00237,2,0,0,2,Meal Plan 1,0,Room_Type 5,117,Online,0,0,0,105.84,0,2018-04-29,Canceled,2018,2,0.017,52.92
237,INN00238,2,0,1,3,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,102.0,0,2018-12-26,Canceled,2018,4,0.108,25.5
238,INN00239,2,0,2,2,Not Selected,0,Room_Type 1,35,Online,0,0,0,74.8,2,2018-12-02,Not_Canceled,2018,4,0.111,18.7
239,INN00240,2,0,1,0,Not Selected,0,Room_Type 1,31,Online,0,0,0,94.5,0,2018-04-24,Canceled,2018,1,0.031,94.5
240,INN00241,2,0,2,4,Not Selected,0,Room_Type 1,79,Online,0,0,0,120.6,0,2018-06-16,Not_Canceled,2018,6,0.075,20.1
241,INN00242,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,139.33,0,2017-10-09,Not_Canceled,2017,3,1.5,46.443
242,INN00243,2,0,0,2,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,105.0,0,2017-09-03,Not_Canceled,2017,2,0.091,52.5
243,INN00244,2,0,0,2,Not Selected,0,Room_Type 1,12,Corporate,0,0,0,100.0,1,2018-09-14,Not_Canceled,2018,2,0.154,50.0
244,INN00245,2,0,1,0,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,80.3,1,2018-02-08,Not_Canceled,2018,1,0.029,80.3
245,INN00246,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,2017-10-02,Not_Canceled,2017,2,0.012,50.0
246,INN00247,2,0,0,3,Meal Plan 1,1,Room_Type 1,78,Online,0,0,0,105.3,1,2018-03-24,Not_Canceled,2018,3,0.038,35.1
247,INN00248,2,0,0,4,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,112.8,0,2018-05-31,Canceled,2018,4,0.211,28.2
248,INN00249,2,0,1,2,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,151.0,0,2018-08-15,Canceled,2018,3,0.136,50.333
249,INN00250,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,91.0,1,2017-11-09,Not_Canceled,2017,4,4.0,22.75
250,INN00251,3,0,2,1,Meal Plan 1,0,Room_Type 4,152,Online,0,0,0,146.7,1,2018-08-13,Canceled,2018,3,0.02,48.9
251,INN00252,2,0,2,3,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,58.4,0,2017-10-02,Not_Canceled,2017,5,0.114,11.68
252,INN00253,2,0,0,4,Not Selected,0,Room_Type 1,177,Online,0,0,0,80.75,1,2018-07-26,Canceled,2018,4,0.022,20.188
253,INN00254,2,0,1,1,Not Selected,0,Room_Type 1,47,Offline,0,0,0,76.5,0,2018-05-21,Not_Canceled,2018,2,0.042,38.25
254,INN00255,3,0,0,3,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,140.13,0,2018-09-07,Not_Canceled,2018,3,0.052,46.71
255,INN00256,2,0,2,4,Not Selected,0,Room_Type 1,60,Online,0,0,0,76.0,1,2017-11-15,Not_Canceled,2017,6,0.098,12.667
256,INN00257,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,200.0,0,2017-09-16,Not_Canceled,2017,1,1.0,200.0
257,INN00258,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,101.5,0,2017-10-16,Canceled,2017,2,0.019,50.75
258,INN00259,2,0,0,3,Not Selected,0,Room_Type 1,71,Online,0,0,0,108.0,1,2018-10-18,Not_Canceled,2018,3,0.042,36.0
259,INN00260,3,0,2,3,Meal Plan 2,0,Room_Type 4,111,Online,0,0,0,189.0,1,2018-07-23,Not_Canceled,2018,5,0.045,37.8
260,INN00261,3,0,1,1,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,166.0,3,2018-06-11,Not_Canceled,2018,2,1.0,83.0
261,INN00262,2,0,1,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,67.5,0,2018-01-16,Not_Canceled,2018,2,0.4,33.75
262,INN00263,2,0,1,3,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,78.54,1,2017-09-14,Not_Canceled,2017,4,0.154,19.635
263,INN00264,1,0,2,2,Meal Plan 1,0,Room_Type 1,209,Online,0,0,0,152.1,1,2018-11-06,Canceled,2018,4,0.019,38.025
264,INN00265,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,115.0,0,2018-10-15,Canceled,2018,3,0.032,38.333
265,INN00266,2,0,2,5,Not Selected,0,Room_Type 1,53,Online,0,0,0,66.53,2,2017-09-02,Not_Canceled,2017,7,0.13,9.504
266,INN00267,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Complementary,1,0,1,0.0,1,2017-08-12,Not_Canceled,2017,2,1.0,0.0
267,INN00268,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,Complementary,0,0,0,0.0,1,2017-08-23,Not_Canceled,2017,3,0.6,0.0
268,INN00269,2,0,0,3,Meal Plan 1,0,Room_Type 1,302,Online,0,0,0,90.3,2,2018-12-29,Canceled,2018,3,0.01,30.1
269,INN00270,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,Offline,0,0,0,85.0,0,2018-04-15,Not_Canceled,2018,2,0.016,42.5
270,INN00271,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,Corporate,0,0,0,75.0,0,2018-03-11,Not_Canceled,2018,1,0.059,75.0
271,INN00272,2,0,2,4,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,115.37,1,2018-08-28,Canceled,2018,6,0.207,19.228
272,INN00273,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,Online,0,0,0,130.0,0,2018-03-25,Canceled,2018,3,0.019,43.333
273,INN00274,3,0,0,2,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,126.0,2,2018-12-09,Not_Canceled,2018,2,0.034,63.0
274,INN00275,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,94.35,1,2018-06-12,Not_Canceled,2018,1,0.05,94.35
275,INN00276,3,0,2,4,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,118.46,4,2018-07-06,Not_Canceled,2018,6,0.055,19.743
276,INN00277,1,0,0,2,Meal Plan 2,0,Room_Type 1,239,Online,0,0,0,90.6,0,2018-06-15,Canceled,2018,2,0.008,45.3
277,INN00278,1,0,2,1,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,82.9,2,2018-03-05,Not_Canceled,2018,3,0.088,27.633
278,INN00279,2,0,0,3,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,95.33,1,2017-08-18,Not_Canceled,2017,3,0.25,31.777
279,INN00280,3,0,2,5,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,135.64,1,2018-04-21,Not_Canceled,2018,7,0.171,19.377
280,INN00281,3,0,1,1,Meal Plan 1,0,Room_Type 4,45,Offline,0,0,0,122.4,0,2018-06-18,Not_Canceled,2018,2,0.043,61.2
281,INN00282,2,0,1,3,Not Selected,0,Room_Type 1,41,Online,0,0,0,116.1,0,2018-05-09,Canceled,2018,4,0.095,29.025
282,INN00283,2,0,0,4,Not Selected,0,Room_Type 1,167,Online,0,0,0,62.18,0,2018-06-28,Canceled,2018,4,0.024,15.545
283,INN00284,2,0,0,4,Not Selected,0,Room_Type 1,62,Online,0,0,0,63.75,0,2018-03-09,Canceled,2018,4,0.063,15.938
284,INN00285,1,0,1,4,Meal Plan 1,0,Room_Type 1,113,Online,0,0,0,118.8,0,2018-09-07,Canceled,2018,5,0.044,23.76
285,INN00286,2,0,0,2,Not Selected,1,Room_Type 1,1,Online,0,0,0,167.0,0,2018-08-10,Not_Canceled,2018,2,1.0,83.5
286,INN00287,2,2,2,2,Meal Plan 1,0,Room_Type 6,84,Online,0,0,0,187.85,1,2018-05-13,Not_Canceled,2018,4,0.047,46.962
287,INN00288,0,2,2,2,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,108.38,1,2018-04-24,Canceled,2018,4,0.058,27.095
288,INN00289,2,0,0,1,Meal Plan 1,0,Room_Type 2,9,Complementary,1,0,3,0.0,1,2018-09-07,Not_Canceled,2018,1,0.1,0.0
289,INN00290,3,0,1,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,128.7,0,2018-10-28,Canceled,2018,3,0.012,42.9
290,INN00291,2,0,1,3,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,80.33,1,2018-03-17,Not_Canceled,2018,4,0.049,20.082
291,INN00292,2,0,1,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,140.0,1,2018-08-22,Canceled,2018,2,0.25,70.0
292,INN00293,2,1,1,1,Meal Plan 1,0,Room_Type 1,128,Online,0,0,0,76.5,2,2017-08-08,Not_Canceled,2017,2,0.016,38.25
293,INN00294,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,105.3,1,2018-05-01,Not_Canceled,2018,3,0.03,35.1
294,INN00295,2,0,2,1,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,87.3,1,2018-04-03,Canceled,2018,3,0.025,29.1
295,INN00296,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110.0,0,2018-11-01,Canceled,2018,3,0.018,36.667
296,INN00297,1,0,0,1,Meal Plan 2,0,Room_Type 1,41,Offline,0,0,0,83.0,0,2017-09-04,Not_Canceled,2017,1,0.024,83.0
297,INN00298,2,0,2,2,Meal Plan 1,0,Room_Type 1,174,Online,0,0,0,99.45,1,2018-08-13,Not_Canceled,2018,4,0.023,24.862
298,INN00299,2,1,2,1,Meal Plan 2,0,Room_Type 1,27,Offline,0,0,0,104.5,3,2017-12-27,Not_Canceled,2017,3,0.107,34.833
300,INN00301,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled,2018,3,0.079,31.667
301,INN00302,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130.0,0,2018-06-15,Canceled,2018,2,0.011,65.0
302,INN00303,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,Offline,1,1,0,63.0,1,2018-01-02,Not_Canceled,2018,3,0.043,21.0
303,INN00304,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,109.8,0,2018-10-28,Canceled,2018,3,0.016,36.6
304,INN00305,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,103.0,0,2018-05-16,Not_Canceled,2018,1,0.091,103.0
305,INN00306,3,0,2,1,Meal Plan 1,0,Room_Type 4,19,Online,0,0,0,130.0,1,2018-02-20,Not_Canceled,2018,3,0.15,43.333
306,INN00307,2,0,0,2,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,117.0,0,2018-03-23,Canceled,2018,2,0.032,58.5
307,INN00308,2,0,0,4,Meal Plan 1,0,Room_Type 4,95,Offline,0,0,0,60.5,0,2017-12-29,Not_Canceled,2017,4,0.042,15.125
308,INN00309,2,0,0,1,Meal Plan 2,0,Room_Type 1,83,Offline,0,0,0,112.2,0,2017-09-30,Not_Canceled,2017,1,0.012,112.2
309,INN00310,2,0,1,3,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,135.9,0,2018-08-01,Canceled,2018,4,0.105,33.975
310,INN00311,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,151.0,1,2018-07-25,Canceled,2018,1,0.05,151.0
311,INN00312,2,2,0,2,Meal Plan 1,0,Room_Type 6,22,Online,0,0,0,239.0,2,2018-09-16,Not_Canceled,2018,2,0.087,119.5
312,INN00313,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,59.09,0,2017-12-26,Not_Canceled,2017,3,0.13,19.697
313,INN00314,2,0,2,5,Meal Plan 1,0,Room_Type 1,151,Online,0,0,0,103.09,0,2018-07-09,Canceled,2018,7,0.046,14.727
314,INN00315,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,87.0,0,2018-02-28,Not_Canceled,2018,3,0.111,29.0
315,INN00316,3,0,1,0,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,137.0,0,2018-04-17,Canceled,2018,1,0.036,137.0
316,INN00317,2,0,0,2,Meal Plan 2,0,Room_Type 1,79,Offline,0,0,0,109.0,0,2018-06-24,Not_Canceled,2018,2,0.025,54.5
317,INN00318,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Online,0,0,0,115.0,1,2018-06-06,Canceled,2018,2,0.008,57.5
318,INN00319,2,0,2,3,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,99.45,1,2018-07-17,Not_Canceled,2018,5,0.026,19.89
319,INN00320,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Online,0,0,0,115.0,1,2018-08-18,Canceled,2018,2,0.006,57.5
320,INN00321,3,0,1,2,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,130.0,2,2018-02-22,Not_Canceled,2018,3,0.107,43.333
321,INN00322,1,0,1,0,Meal Plan 1,0,Room_Type 1,51,Corporate,1,0,3,65.0,0,2018-05-22,Not_Canceled,2018,1,0.019,65.0
322,INN00323,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,75.0,0,2018-06-17,Canceled,2018,2,0.008,37.5
323,INN00324,2,1,1,2,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,132.9,0,2018-07-08,Canceled,2018,3,0.057,44.3
324,INN00325,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,120.0,0,2017-10-18,Not_Canceled,2017,2,0.143,60.0
325,INN00326,2,0,0,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,79.2,1,2018-11-11,Canceled,2018,2,0.043,39.6
326,INN00327,3,0,2,1,Meal Plan 1,0,Room_Type 4,84,Online,0,0,0,159.3,0,2018-08-28,Canceled,2018,3,0.035,53.1
327,INN00328,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130.0,0,2018-06-15,Canceled,2018,2,0.011,65.0
328,INN00329,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,Offline,1,1,0,90.0,0,2017-10-06,Not_Canceled,2017,3,0.15,30.0
329,INN00330,2,0,0,2,Meal Plan 1,0,Room_Type 4,67,Online,0,0,0,140.4,1,2018-05-27,Not_Canceled,2018,2,0.029,70.2
330,INN00331,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,75.0,0,2017-08-11,Not_Canceled,2017,1,1.0,75.0
331,INN00332,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Online,0,0,0,109.0,0,2017-07-17,Canceled,2017,2,0.007,54.5
332,INN00333,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,Online,0,0,0,94.5,0,2017-07-25,Canceled,2017,3,0.027,31.5
333,INN00334,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,75.0,0,2017-12-15,Not_Canceled,2017,1,1.0,75.0
334,INN00335,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,Offline,0,0,0,75.0,1,2017-10-23,Not_Canceled,2017,3,0.091,25.0
335,INN00336,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,Offline,0,0,0,76.67,0,2017-10-10,Not_Canceled,2017,3,0.011,25.557
336,INN00337,2,0,2,2,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,126.0,0,2018-10-02,Not_Canceled,2018,4,0.103,31.5
337,INN00338,2,0,1,1,Not Selected,0,Room_Type 1,175,Online,0,0,0,85.5,1,2018-07-23,Not_Canceled,2018,2,0.011,42.75
338,INN00339,2,0,0,3,Meal Plan 1,0,Room_Type 4,143,Online,0,0,0,140.7,0,2018-08-18,Canceled,2018,3,0.021,46.9
339,INN00340,2,0,2,2,Meal Plan 1,0,Room_Type 4,127,Online,0,0,0,103.7,1,2018-06-26,Not_Canceled,2018,4,0.031,25.925
340,INN00341,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,142.0,0,2017-09-08,Not_Canceled,2017,1,1.0,142.0
341,INN00342,2,1,2,5,Meal Plan 1,0,Room_Type 1,95,Online,0,0,0,103.7,3,2018-12-21,Not_Canceled,2018,7,0.073,14.814
342,INN00343,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,2018-06-06,Not_Canceled,2018,3,0.025,36.667
343,INN00344,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,75.0,0,2018-11-10,Not_Canceled,2018,3,0.065,25.0
344,INN00345,3,0,1,1,Meal Plan 1,0,Room_Type 4,69,Online,0,0,0,137.7,0,2018-07-25,Not_Canceled,2018,2,0.029,68.85
345,INN00346,2,0,0,1,Not Selected,0,Room_Type 1,57,Online,0,0,0,87.3,3,2018-09-07,Not_Canceled,2018,1,0.017,87.3
346,INN00347,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,Complementary,1,0,4,0.0,4,2018-08-24,Not_Canceled,2018,2,0.333,0.0
347,INN00348,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,2017-08-14,Not_Canceled,2017,2,0.05,50.75
348,INN00349,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,97.0,1,2018-02-24,Not_Canceled,2018,1,1.0,97.0
349,INN00350,3,0,1,1,Meal Plan 1,0,Room_Type 4,89,Online,0,0,0,150.3,1,2018-08-15,Not_Canceled,2018,2,0.022,75.15
350,INN00351,2,0,0,4,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,82.45,0,2018-03-29,Not_Canceled,2018,4,0.047,20.612
351,INN00352,1,0,0,1,Meal Plan 1,1,Room_Type 4,4,Corporate,1,0,3,103.0,1,2018-07-01,Not_Canceled,2018,1,0.2,103.0
353,INN00354,1,0,1,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,145.0,1,2018-07-11,Not_Canceled,2018,2,0.154,72.5
354,INN00355,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,Online,0,0,0,134.85,1,2018-05-14,Not_Canceled,2018,4,0.051,33.712
355,INN00356,2,1,1,1,Meal Plan 1,0,Room_Type 6,14,Online,0,0,0,168.25,1,2018-10-22,Not_Canceled,2018,2,0.133,84.125
356,INN00357,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,60.0,0,2018-02-28,Canceled,2018,3,1.5,20.0
357,INN00358,2,0,1,3,Meal Plan 1,0,Room_Type 1,133,Offline,0,0,0,76.0,0,2018-06-13,Not_Canceled,2018,4,0.03,19.0
358,INN00359,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,63.5,1,2017-08-10,Not_Canceled,2017,3,0.75,21.167
359,INN00360,2,0,2,0,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,95.0,0,2018-09-18,Not_Canceled,2018,2,0.1,47.5
